CombatRank,ValueRank,ShockRank,ShockValueRank,Unit,Cost,SmallArms,HP,NormalizedHP,EffectiveDPS,Suppression,NormalizedSuppression,ShockDPS,ShockSuppression,ShockNormalizedSuppression,ATScore,CombatScore,ValueScore,IsShock,ShockCombatScore,ShockValueScore
512,358,468,338,"PARA. L1A1 12,7mm",35,1,4,0.25,0.131,43.75,0.3089,0.267,43.75,0.3089,0,0.2083,0.5952,False,0.2695,0.77
513,359,469,339,"DESANT. 6U6 12,7mm",35,1,4,0.25,0.131,43.75,0.3089,0.267,43.75,0.3089,0,0.2083,0.5952,False,0.2695,0.77
518,216,474,208,"NSV 12,7mm",30,1,4,0.25,0.131,43.75,0.3089,0.267,43.75,0.3089,0,0.2083,0.6944,False,0.2695,0.8984
515,213,471,205,"DSh. NSV 12,7mm",30,1,4,0.25,0.131,43.75,0.3089,0.267,43.75,0.3089,0,0.2083,0.6944,False,0.2695,0.8984
516,214,472,206,"GV. NSV 12,7mm",30,1,4,0.25,0.131,43.75,0.3089,0.267,43.75,0.3089,0,0.2083,0.6944,False,0.2695,0.8984
518,216,474,208,"NSV 12,7mm",30,1,4,0.25,0.131,43.75,0.3089,0.267,43.75,0.3089,0,0.2083,0.6944,False,0.2695,0.8984
518,216,474,208,"NSV 12,7mm",30,1,4,0.25,0.131,43.75,0.3089,0.267,43.75,0.3089,0,0.2083,0.6944,False,0.2695,0.8984
519,360,475,340,"DESANT. NSV 12,7mm",35,1,4,0.25,0.131,43.75,0.3089,0.267,43.75,0.3089,0,0.2083,0.5952,False,0.2695,0.77
520,276,479,257,MOT. RIFLES,30,6,6,0.375,0.099,22.32,0.1575,0.23,22.32,0.1575,2.39,0.2073,0.6909,False,0.2663,0.8878
521,224,516,272,PANSERVÆRNSSKYTTER,30,6,6,0.375,0.102,21.05,0.1486,0.188,21.05,0.1486,3.59,0.2069,0.6898,False,0.2456,0.8188
522,225,452,189,N.G. FIRE TEAM (DRAGON),30,6,6,0.375,0.094,23.52,0.166,0.236,23.52,0.166,1.3,0.2069,0.6896,False,0.2706,0.9021
523,120,453,93,N.G. FIRE TEAM (LAW),25,6,6,0.375,0.094,23.52,0.166,0.236,23.52,0.166,2.17,0.2069,0.8276,False,0.2706,1.0825
524,487,517,510,TERRIERS LDR.,40,6,6,0.375,0.102,21.05,0.1486,0.188,21.05,0.1486,2.39,0.2069,0.5173,False,0.2456,0.6141
525,370,481,347,CAV. TROOPERS (AT-4),35,6,6,0.375,0.1,21.36,0.1508,0.232,21.36,0.1508,3.82,0.2063,0.5893,False,0.2658,0.7593
526,371,482,348,CAV. TROOPERS (DRAGON),35,6,6,0.375,0.1,21.36,0.1508,0.232,21.36,0.1508,1.98,0.2063,0.5893,False,0.2658,0.7593
527,230,483,218,CAV. TROOPERS (LAW),30,6,6,0.375,0.1,21.36,0.1508,0.232,21.36,0.1508,2.39,0.2063,0.6875,False,0.2658,0.8859
528,557,502,533,ECLAIREURS PROV.,45,6,6,0.375,0.1,20.95,0.1479,0.213,20.95,0.1479,1.29,0.2058,0.4574,False,0.2565,0.5701
529,374,505,393,PZ.GRENADIER (CarlG),35,6,6,0.375,0.099,21.11,0.149,0.21,21.11,0.149,1.8,0.2054,0.587,False,0.2553,0.7295
530,562,411,448,DOW. SAPERZY,45,6,6,0.375,0.103,19.2,0.1355,0.324,22.59,0.1595,1.8,0.2047,0.4548,True,0.3089,0.6864
531,563,412,449,VELITEL ŽENISTŮ,45,6,6,0.375,0.103,19.2,0.1355,0.324,22.59,0.1595,1.57,0.2047,0.4548,True,0.3089,0.6864
532,564,413,450,MARINEPIONIER FÜH.,45,6,6,0.375,0.103,19.2,0.1355,0.324,22.59,0.1595,1.57,0.2047,0.4548,True,0.3089,0.6864
533,383,480,344,PANCÉŘOVNÍCI,35,6,6,0.375,0.103,19.2,0.1355,0.239,19.2,0.1355,4.04,0.2047,0.5848,False,0.2661,0.7603
534,492,403,309,USMC ASSAULTMEN,40,4,4,0.25,0.155,33.63,0.2374,0.381,39.57,0.2793,2.13,0.2047,0.5118,True,0.315,0.7876
535,677,510,626,SPETSNAZ GRU (Stinger),60,4,4,0.25,0.182,24.7,0.1744,0.277,29.72,0.2098,6.47,0.2042,0.3403,True,0.254,0.4233
536,505,494,489,N.G. RIFLES LDR.,40,6,6,0.375,0.088,21.36,0.1508,0.22,21.36,0.1508,2.17,0.201,0.5026,False,0.2605,0.6513
537,725,373,599,INZH. RAZVEDKA,70,6,6,0.375,0.093,19.2,0.1355,0.328,38.27,0.2702,1.57,0.2,0.2858,True,0.3327,0.4753
538,755,433,657,DOW. DESANT. SAPERZY,85,6,6,0.375,0.093,19.2,0.1355,0.292,22.59,0.1595,1.8,0.2,0.2353,True,0.2943,0.3463
539,575,504,535,AT GROUP,45,6,6,0.375,0.093,19.2,0.1355,0.215,19.2,0.1355,8.98,0.2,0.4445,False,0.2553,0.5674
540,576,499,529,LIGHT RIFLES LDR.,45,6,6,0.375,0.093,19.2,0.1355,0.22,19.67,0.1388,2.39,0.2,0.4445,False,0.2581,0.5736
541,577,500,530,CMDT MECH. FUSILIER ,45,6,6,0.375,0.093,19.2,0.1355,0.22,19.67,0.1388,2.02,0.2,0.4445,False,0.2581,0.5736
542,778,421,688,DESANT. MOR. KOMROTI,100,6,6,0.375,0.093,19.2,0.1355,0.298,23.14,0.1633,1.57,0.2,0.2,True,0.298,0.298
543,779,422,689,DOW. SPADOCHRONIARZE,100,6,6,0.375,0.093,19.2,0.1355,0.298,23.14,0.1633,1.57,0.2,0.2,True,0.298,0.298
544,578,501,531,MECH. RIFLES LDR.,45,6,6,0.375,0.093,19.2,0.1355,0.22,19.67,0.1388,2.39,0.2,0.4445,False,0.2581,0.5736
545,253,506,246,MOT. RIFLES (CarlG),30,6,6,0.375,0.093,19.2,0.1355,0.215,19.2,0.1355,1.8,0.2,0.6668,False,0.2553,0.8511
546,511,507,495,MOT. RIFLES (Eryx),40,6,6,0.375,0.093,19.2,0.1355,0.215,19.2,0.1355,3.12,0.2,0.5001,False,0.2553,0.6383
547,579,508,536,CAVALRY SCOUTS,45,6,6,0.375,0.093,19.2,0.1355,0.215,19.2,0.1355,1.98,0.2,0.4445,False,0.2553,0.5674
548,512,434,382,DESANT. ZWIADOWCY,40,6,6,0.375,0.093,19.2,0.1355,0.292,22.59,0.1595,1.8,0.2,0.5001,True,0.2943,0.7358
549,692,513,627,KCT VERKENNERS,60,4,4,0.25,0.157,28.8,0.2033,0.26,33.88,0.2392,3.49,0.199,0.3317,True,0.2522,0.4204
550,518,514,501,O.P. SPETSNAZ ,40,4,4,0.25,0.157,28.8,0.2033,0.26,33.88,0.2392,3.33,0.199,0.4975,True,0.2522,0.6306
551,144,496,107,"REZ. DShK 12,7mm (AA)",25,1,4,0.25,0.108,43.75,0.3089,0.244,43.75,0.3089,0,0.1978,0.7912,False,0.259,1.0358
552,145,497,108,"REZ. DShK 12,7mm",25,1,4,0.25,0.108,43.75,0.3089,0.244,43.75,0.3089,0,0.1978,0.7912,False,0.259,1.0358
553,146,498,109,"N.G. M2HB 12,7mm",25,1,4,0.25,0.108,43.75,0.3089,0.244,43.75,0.3089,0,0.1978,0.7912,False,0.259,1.0358
554,55,562,87,B.G.S. STREIFE,20,5,5,0.3125,0.117,25.0,0.1765,0.167,25.0,0.1765,0,0.1972,0.9859,False,0.2197,1.0984
555,61,512,49,K.d.A. AUFKLÄRER,20,6,6,0.375,0.085,18.89,0.1333,0.213,18.89,0.1333,0,0.196,0.9802,False,0.2536,1.2682
556,429,563,504,VELITEL L.M.,35,5,5,0.3125,0.108,25.0,0.1765,0.167,25.0,0.1765,0.79,0.1934,0.5526,False,0.2197,0.6276
691,811,554,735,FALLSCHIRM. FÜH.,85,6,6,0.375,0.084,17.14,0.121,0.238,20.72,0.1463,0,0.1933,0.2274,True,0.2678,0.3151
558,266,561,370,TANKJAGERS,30,5,5,0.3125,0.112,23.71,0.1674,0.177,23.71,0.1674,3.59,0.1933,0.6442,False,0.2226,0.7419
559,267,524,324,PZ.VERNICHTUNGSGRUPPE,30,6,6,0.375,0.084,17.14,0.121,0.171,17.14,0.121,3.43,0.1933,0.6442,False,0.2326,0.7754
560,434,521,443,N.G. FIRE TEAM LDR.,35,6,6,0.375,0.079,18.17,0.1283,0.188,18.17,0.1283,2.17,0.1923,0.5494,False,0.2415,0.6901
561,701,569,647,KS-30 130mm,60,0,4,0.25,0.144,27.07,0.1911,0.2,27.07,0.1911,0,0.1905,0.3175,False,0.2157,0.3595
562,702,570,648,PLK KS-30 130mm,60,0,4,0.25,0.144,27.07,0.1911,0.2,27.07,0.1911,0,0.1905,0.3175,False,0.2157,0.3595
563,172,525,172,TAI,25,5,5,0.3125,0.107,21.6,0.1525,0.2,21.6,0.1525,0,0.1882,0.7529,False,0.2297,0.919
564,291,522,294,K.d.A. FÜH.,30,6,6,0.375,0.076,16.0,0.113,0.19,16.0,0.113,0,0.1879,0.6264,False,0.2391,0.7971
565,724,722,769,SEP/ELK,65,4,4,0.25,0.11,34.86,0.2461,0.075,7.42,0.0524,0,0.1863,0.2866,False,0.1319,0.203
566,10,567,32,REZ. OKHRANA,15,5,5,0.3125,0.092,21.58,0.1523,0.171,21.58,0.1523,0,0.1813,1.2086,False,0.217,1.4466
567,625,511,538,ROZP. SPECJALNE,45,4,4,0.25,0.129,22.71,0.1603,0.286,26.71,0.1886,2.86,0.1775,0.3946,True,0.2537,0.5639
568,367,415,112,DSh. SAPERI,30,5,5,0.3125,0.089,19.47,0.1374,0.317,38.59,0.2724,0,0.177,0.5901,True,0.3066,1.0219
569,368,416,113,MOR. SAPERI,30,5,5,0.3125,0.089,19.47,0.1374,0.317,38.59,0.2724,0,0.177,0.5901,True,0.3066,1.0219
570,369,417,114,DESANT. SAPERI,30,5,5,0.3125,0.089,19.47,0.1374,0.317,38.59,0.2724,0,0.177,0.5901,True,0.3066,1.0219
571,583,477,472,PIONIER LDR.,40,5,5,0.3125,0.089,19.32,0.1364,0.281,22.73,0.1605,0,0.1768,0.4419,True,0.2677,0.6694
572,12,526,11,"AANF1 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
573,82,527,66,"LEGION. AANF1 7,62mm",20,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,0.8806,False,0.2287,1.1436
574,83,528,67,"PARA. AANF1 7,62mm",20,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,0.8806,False,0.2287,1.1436
575,84,529,68,"AB M60 7,62mm",20,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,0.8806,False,0.2287,1.1436
576,13,530,12,"AERO-M60 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
577,14,531,13,"M60 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
582,19,536,18,"MAG 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
582,19,536,18,"MAG 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
580,17,534,16,"GUARDS MAG 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
582,19,536,18,"MAG 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
582,19,536,18,"MAG 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
583,85,537,69,"PARA. MAG 7,62mm",20,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,0.8806,False,0.2287,1.1436
584,86,538,70,"PARAS MAG 7,62mm",20,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,0.8806,False,0.2287,1.1436
585,20,539,19,"MG M/62 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
586,21,540,20,"MG-42/58 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
587,87,541,71,"FALLSCHIRM.-MG-3 7,62mm",20,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,0.8806,False,0.2287,1.1436
588,22,542,21,"MG-3 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
595,27,549,26,"PKM 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
590,88,544,72,"FALLSCHIRM.-PKM 7,62mm",20,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,0.8806,False,0.2287,1.1436
591,24,545,23,"NIEB. BERETY PKM 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
592,197,546,175,DESANT. MOR. PKM,25,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,0.7044,False,0.2287,0.9149
595,27,549,26,"PKM 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
595,27,549,26,"PKM 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
595,27,549,26,"PKM 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
597,90,551,74,"DESANT. PKM 7,62mm",20,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,0.8806,False,0.2287,1.1436
597,90,551,74,"DESANT. PKM 7,62mm",20,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,0.8806,False,0.2287,1.1436
598,28,552,27,"UK Vz.59 7,62mm",15,1,4,0.25,0.113,26.79,0.1891,0.23,26.79,0.1891,0,0.1761,1.1741,False,0.2287,1.5248
599,585,595,598,USAF SECURITY PATROL,40,4,4,0.25,0.132,20.59,0.1453,0.165,20.59,0.1453,0,0.1759,0.4396,False,0.1907,0.4767
600,513,487,362,AERO-FIRE TEAM (AT-4),35,5,5,0.3125,0.085,19.47,0.1374,0.267,22.9,0.1617,3.82,0.175,0.4999,True,0.2617,0.7477
601,586,488,485,AERO-FIRE TEAM (DRAGON),40,5,5,0.3125,0.085,19.47,0.1374,0.267,22.9,0.1617,1.98,0.175,0.4374,True,0.2617,0.6542
602,514,489,363,AB MP PATROL ,35,5,5,0.3125,0.085,19.47,0.1374,0.267,22.9,0.1617,0,0.175,0.4999,True,0.2617,0.7477
603,630,490,525,AB FIRE TEAM (DRAGON),45,5,5,0.3125,0.085,19.47,0.1374,0.267,22.9,0.1617,1.98,0.175,0.3888,True,0.2617,0.5815
604,587,491,486,AB FIRE TEAM (AT-4),40,5,5,0.3125,0.085,19.47,0.1374,0.267,22.9,0.1617,3.82,0.175,0.4374,True,0.2617,0.6542
605,837,627,836,FH155-1 155mm,120,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1458,False,0.175,0.1458
606,838,628,837,L121 155mm,120,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1458,False,0.175,0.1458
607,850,629,850,2A36 Giatsint-B 152mm,130,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1346,False,0.175,0.1346
608,802,630,796,CAÑÓN 122/45 RUSO .31,100,0,8,0.5,0,0,0.0,0,0,0.0,0.36,0.175,0.175,False,0.175,0.175
609,803,631,797,A wz. 1931/37/85 122mm,100,0,8,0.5,0,0,0.0,0,0,0.0,0.36,0.175,0.175,False,0.175,0.175
610,768,632,758,"BL 5,5-inch 140mm",80,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.2187,False,0.175,0.2187
611,769,633,759,REZ. BS-3 100mm,80,0,8,0.5,0,0,0.0,0,0,0.0,1.26,0.175,0.2187,False,0.175,0.2187
612,797,634,783,H wz. 1943/85 152mm,95,0,8,0.5,0,0,0.0,0,0,0.0,0.85,0.175,0.1842,False,0.175,0.1842
613,775,635,766,REZ. D-1 152mm,85,0,8,0.5,0,0,0.0,0,0,0.0,0.76,0.175,0.2059,False,0.175,0.2059
615,813,637,808,D-20 152mm,105,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1667,False,0.175,0.1667
615,813,637,808,D-20 152mm,105,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1667,False,0.175,0.1667
617,799,639,785,D-30 122mm,95,0,8,0.5,0,0,0.0,0,0,0.0,0.64,0.175,0.1842,False,0.175,0.1842
617,799,639,785,D-30 122mm,95,0,8,0.5,0,0,0.0,0,0,0.0,0.64,0.175,0.1842,False,0.175,0.1842
618,800,640,786,H D-30 122mm,95,0,8,0.5,0,0,0.0,0,0,0.0,0.64,0.175,0.1842,False,0.175,0.1842
619,804,641,798,DESANT. D-30 122mm,100,0,8,0.5,0,0,0.0,0,0,0.0,0.64,0.175,0.175,False,0.175,0.175
620,776,642,767,M118 105mm,85,0,8,0.5,0,0,0.0,0,0,0.0,0.59,0.175,0.2059,False,0.175,0.2059
621,777,643,768,L118 105mm,85,0,8,0.5,0,0,0.0,0,0,0.0,0.59,0.175,0.2059,False,0.175,0.2059
622,741,644,729,HAUBITS M/50 105mm,70,0,8,0.5,0,0,0.0,0,0,0.0,0.24,0.175,0.25,False,0.175,0.25
623,742,645,730,HM2A1 105mm,70,0,8,0.5,0,0,0.0,0,0,0.0,0.24,0.175,0.25,False,0.175,0.25
626,745,648,733,M101 105mm,70,0,8,0.5,0,0,0.0,0,0,0.0,0.24,0.175,0.25,False,0.175,0.25
625,744,647,732,FH M1A2 (A2) 105mm,70,0,8,0.5,0,0,0.0,0,0,0.0,0.24,0.175,0.25,False,0.175,0.25
626,745,648,733,M101 105mm,70,0,8,0.5,0,0,0.0,0,0,0.0,0.24,0.175,0.25,False,0.175,0.25
627,757,649,750,PARA. M101 105mm,75,0,8,0.5,0,0,0.0,0,0,0.0,0.24,0.175,0.2333,False,0.175,0.2333
628,758,650,751,HM2A1 105mm PARA.,75,0,8,0.5,0,0,0.0,0,0,0.0,0.24,0.175,0.2333,False,0.175,0.2333
629,759,651,752,M102 105mm,75,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.2333,False,0.175,0.2333
630,805,652,799,C1 155mm,100,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.175,False,0.175,0.175
631,806,653,800,HAUBITS M/51 155mm,100,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.175,False,0.175,0.175
632,807,654,801,OBÚS 155/23 M114,100,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.175,False,0.175,0.175
633,808,655,802,M114 155mm,100,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.175,False,0.175,0.175
634,839,656,838,HAUBITS M114/39 155mm,120,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1458,False,0.175,0.1458
635,840,657,839,M114/39 155mm,120,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1458,False,0.175,0.1458
636,851,658,851,M115 203mm,130,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1346,False,0.175,0.1346
637,868,659,865,HAUBITS M/55 203mm,140,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.125,False,0.175,0.125
638,852,660,852,OBÚS 203/25 M115,130,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1346,False,0.175,0.1346
639,770,661,760,M119 105mm,80,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.2187,False,0.175,0.2187
640,869,662,866,M198 155mm (CLGP),140,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.125,False,0.175,0.125
641,841,663,840,M198 155mm,120,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1458,False,0.175,0.1458
642,846,664,845,USMC M198 155mm,125,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.14,False,0.175,0.14
645,787,667,777,M-30 122mm,90,0,8,0.5,0,0,0.0,0,0,0.0,0.36,0.175,0.1944,False,0.175,0.1944
644,786,666,776,H wz. 1938/85 122mm,90,0,8,0.5,0,0,0.0,0,0,0.0,0.36,0.175,0.1944,False,0.175,0.1944
645,787,667,777,M-30 122mm,90,0,8,0.5,0,0,0.0,0,0,0.0,0.36,0.175,0.1944,False,0.175,0.1944
646,788,668,778,H vz.38/74 122mm,90,0,8,0.5,0,0,0.0,0,0,0.0,0.36,0.175,0.1944,False,0.175,0.1944
647,847,669,846,M-46 130mm,125,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.14,False,0.175,0.14
648,848,670,847,K M-46 130mm,125,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.14,False,0.175,0.14
649,760,671,753,Fs-le.GebH. M56 105mm,75,0,8,0.5,0,0,0.0,0,0,0.0,0.24,0.175,0.2333,False,0.175,0.2333
650,746,672,734,L5 105mm,70,0,8,0.5,0,0,0.0,0,0,0.0,0.24,0.175,0.25,False,0.175,0.25
651,822,673,814,M59 155mm,110,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1591,False,0.175,0.1591
652,823,674,815,KANON M/52 155mm,110,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1591,False,0.175,0.1591
653,814,675,809,AH wz. 1937/85 152mm,105,0,8,0.5,0,0,0.0,0,0,0.0,0.52,0.175,0.1667,False,0.175,0.1667
654,842,676,841,2A65 Msta-B 152mm,120,0,8,0.5,0,0,0.0,0,0,0.0,0.36,0.175,0.1458,False,0.175,0.1458
655,761,677,754,OBÚS 105/26 REINOSA,75,0,8,0.5,0,0,0.0,0,0,0.0,0.24,0.175,0.2333,False,0.175,0.2333
656,883,678,884,TRF1 155mm,150,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1167,False,0.175,0.1167
657,809,679,803,KH vz.18/47N 152mm,100,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.175,False,0.175,0.175
658,817,680,810,M50/63 155mm,105,0,8,0.5,0,0,0.0,0,0,0.0,0,0.175,0.1667,False,0.175,0.1667
659,703,568,638,PZ.GREN. FÜH.,55,5,5,0.3125,0.085,18.25,0.1288,0.181,18.25,0.1288,1.72,0.1732,0.315,False,0.2166,0.3938
660,393,556,366,MP PATROL,30,5,5,0.3125,0.084,18.16,0.1282,0.196,18.16,0.1282,0,0.1729,0.5764,False,0.2232,0.7441
661,666,515,583,GENIE CMG,50,5,5,0.3125,0.083,17.95,0.1267,0.241,21.12,0.1491,1.8,0.1723,0.3445,True,0.2476,0.4952
662,590,576,573,MARECHAUSSEE CMG,40,4,4,0.25,0.111,24.52,0.1731,0.184,24.52,0.1731,0.97,0.1723,0.4306,False,0.2048,0.512
663,591,478,473,DINOPS,40,4,4,0.25,0.112,24.0,0.1694,0.259,44.47,0.3139,0,0.1718,0.4295,True,0.2669,0.6671
664,104,590,143,FELDJÄGER,20,4,4,0.25,0.112,24.0,0.1694,0.16,24.0,0.1694,0,0.1718,0.8589,False,0.1934,0.9669
665,105,591,144,MILITÄRSTREIFEN,20,4,4,0.25,0.112,24.0,0.1694,0.16,24.0,0.1694,0,0.1718,0.8589,False,0.1934,0.9669
666,106,592,145,POLICIA MILITAR,20,4,4,0.25,0.112,24.0,0.1694,0.16,24.0,0.1694,0,0.1718,0.8589,False,0.1934,0.9669
667,107,593,146,MARECHAUSSEE,20,4,4,0.25,0.112,24.0,0.1694,0.16,24.0,0.1694,0,0.1718,0.8589,False,0.1934,0.9669
668,1,557,2,"RES. AANF1 7,62mm",10,1,4,0.25,0.099,26.79,0.1891,0.216,26.79,0.1891,0,0.1701,1.7006,False,0.2227,2.2267
669,2,558,3,"RES. C5 7,62mm",10,1,4,0.25,0.099,26.79,0.1891,0.216,26.79,0.1891,0,0.1701,1.7006,False,0.2227,2.2267
670,3,559,4,"L3A4 7,62mm",10,1,4,0.25,0.099,26.79,0.1891,0.216,26.79,0.1891,0,0.1701,1.7006,False,0.2227,2.2267
671,4,560,5,"N.G. M60 7,62mm",10,1,4,0.25,0.099,26.79,0.1891,0.216,26.79,0.1891,0,0.1701,1.7006,False,0.2227,2.2267
672,640,495,528,VÝS. PRŮZKUMNÍCI,45,4,4,0.25,0.121,19.35,0.1366,0.308,23.42,0.1653,3.49,0.1693,0.3763,True,0.2591,0.5759
673,681,518,589,AB MP PATROL (M67),50,5,5,0.3125,0.077,16.0,0.113,0.243,18.82,0.1329,1.06,0.1667,0.3334,True,0.2453,0.4905
674,543,571,509,CMDT CHASSEURS,35,5,5,0.3125,0.077,16.0,0.113,0.184,16.47,0.1162,0,0.1667,0.4763,False,0.2156,0.6159
675,646,572,601,MP PATROL (M67),45,5,5,0.3125,0.077,16.0,0.113,0.18,16.0,0.113,1.06,0.1667,0.3704,False,0.2128,0.4728
676,611,626,618,USMC L.A.I. SCOUTS,40,4,4,0.25,0.084,28.2,0.1991,0.143,16.53,0.1167,0,0.1651,0.4126,False,0.1751,0.4377
677,130,580,131,TERRIERS SCOUTS,20,4,4,0.25,0.099,21.09,0.1489,0.181,21.09,0.1489,0,0.1619,0.8097,False,0.1985,0.9927
678,662,695,667,CMDT CHASSEURS ARDENNAIS,45,3,4,0.25,0.063,29.6,0.209,0.113,10.07,0.0711,1.29,0.1576,0.3501,False,0.1524,0.3386
679,628,574,564,GURKHA AT GROUP,40,4,4,0.25,0.092,19.23,0.1358,0.2,22.62,0.1597,8.98,0.1562,0.3905,True,0.2094,0.5234
680,151,612,182,TERRIERS AT GROUP,20,4,4,0.25,0.092,19.23,0.1358,0.148,19.23,0.1358,1.8,0.1562,0.7809,False,0.1811,0.9056
683,154,615,185,PRÉVÔTÉ,20,4,4,0.25,0.092,19.23,0.1358,0.148,19.23,0.1358,0,0.1562,0.7809,False,0.1811,0.9056
682,572,614,570,CMDT GENDARMES MOBILES,35,4,4,0.25,0.092,19.23,0.1358,0.148,19.23,0.1358,0,0.1562,0.4463,False,0.1811,0.5175
683,154,615,185,PRÉVÔTÉ,20,4,4,0.25,0.092,19.23,0.1358,0.148,19.23,0.1358,0,0.1562,0.7809,False,0.1811,0.9056
684,155,616,186,CFMP,20,4,4,0.25,0.092,19.23,0.1358,0.148,19.23,0.1358,0,0.1562,0.7809,False,0.1811,0.9056
685,156,617,187,MILITÆRPOLITI,20,4,4,0.25,0.092,19.23,0.1358,0.148,19.23,0.1358,0,0.1562,0.7809,False,0.1811,0.9056
686,573,609,563,INFANTERIFØRER,35,4,4,0.25,0.092,19.23,0.1358,0.152,19.7,0.1391,2.39,0.1562,0.4463,False,0.1839,0.5255
687,160,604,161,RESERV. ECLAIREURS,20,4,4,0.25,0.084,20.94,0.1479,0.156,20.94,0.1479,0.97,0.1548,0.7738,False,0.1875,0.9374
688,584,582,539,ZWIADOWCY,35,4,4,0.25,0.09,18.92,0.1336,0.184,18.92,0.1336,1.57,0.1546,0.4417,False,0.1968,0.5623
689,494,577,455,GUN GROUP,30,4,4,0.25,0.086,19.45,0.1373,0.199,19.45,0.1373,2.39,0.1535,0.5117,False,0.2047,0.6822
